powiat,rok,wartość
powiat sejneński,2016,81579454.92
powiat sejneński,2017,87998215.37
powiat sejneński,2018,95726991.32
powiat sejneński,2019,106808490.36
powiat suwalski,2011,126164672.84
powiat suwalski,2012,134798293.74
powiat suwalski,2013,149610669.29
powiat suwalski,2014,135108314.22
powiat suwalski,2015,129690962.71
powiat suwalski,2016,151538418.51
powiat suwalski,2017,172816343.47
powiat suwalski,2018,178737019.35
powiat suwalski,2019,197480075.92
powiat Suwałki,2011,284298553.68
powiat Suwałki,2012,293394216.62
powiat Suwałki,2013,307492641.82
powiat Suwałki,2014,314243426.84
powiat Suwałki,2015,311999664.87
powiat Suwałki,2016,370116576.48
powiat Suwałki,2017,391547642.69
powiat Suwałki,2018,451802429.35
powiat Suwałki,2019,524097756.39
powiat Warszawa,2011,11268509501.65
powiat Warszawa,2012,11941031109.1
powiat Warszawa,2013,12222732655.34
powiat Warszawa,2014,13780750887.91
powiat Warszawa,2015,14313684262.38
powiat Warszawa,2016,14722229969.12
powiat Warszawa,2017,15476720226.24
powiat Warszawa,2018,17004591865.17
powiat Warszawa,2019,18109406599.27
powiat legionowski,2011,324735475.81
powiat legionowski,2012,338019117.82
powiat legionowski,2013,362055707.07
powiat legionowski,2014,410979381.59
powiat legionowski,2015,455280927.23
powiat legionowski,2016,541320828.31
powiat legionowski,2017,551783559.49
powiat legionowski,2018,618860555.58
powiat legionowski,2019,708474837.28
powiat miński,2011,382322274.1
powiat miński,2012,404328096.15
powiat miński,2013,429257475.03
powiat miński,2014,456441428.26
powiat miński,2015,509991218.07
powiat miński,2016,610356024.72
powiat miński,2017,656796082.07
powiat miński,2018,743263735.29
powiat miński,2019,858618848.7
powiat otwocki,2011,327684998.43
powiat otwocki,2012,370162922.11
powiat otwocki,2013,358151801.62
powiat otwocki,2014,393770443.0
powiat otwocki,2015,398365493.15
powiat otwocki,2016,490261872.4
powiat otwocki,2017,535897470.95
powiat otwocki,2018,611854050.95
powiat otwocki,2019,703054159.99
powiat wołomiński,2011,598562268.23
powiat wołomiński,2012,618854332.66
powiat wołomiński,2013,676745694.16
powiat wołomiński,2014,717402966.64
powiat wołomiński,2015,747925478.91
powiat wołomiński,2016,945542462.9
powiat wołomiński,2017,1054829141.61
powiat wołomiński,2018,1202568439.77
powiat wołomiński,2019,1409514175.13
"powiat grodziski, mazowieckie",2011,282835813.17
"powiat grodziski, mazowieckie",2012,319400274.02
"powiat grodziski, mazowieckie",2013,328867352.54
"powiat grodziski, mazowieckie",2014,340978739.1
"powiat grodziski, mazowieckie",2015,381337235.09
"powiat grodziski, mazowieckie",2016,448255228.18
"powiat grodziski, mazowieckie",2017,483607811.04
"powiat grodziski, mazowieckie",2018,584724352.04
"powiat grodziski, mazowieckie",2019,657231461.88
"powiat nowodworski, mazowieckie",2011,252148513.62
"powiat nowodworski, mazowieckie",2012,246108317.79
"powiat nowodworski, mazowieckie",2013,266542870.87
"powiat nowodworski, mazowieckie",2014,284729352.77
"powiat nowodworski, mazowieckie",2015,312528563.61
"powiat nowodworski, mazowieckie",2016,343139441.81
"powiat nowodworski, mazowieckie",2017,374679824.15
"powiat nowodworski, mazowieckie",2018,422431535.53
"powiat nowodworski, mazowieckie",2019,469271580.91
powiat piaseczyński,2011,614176072.22
powiat piaseczyński,2012,657851875.96
powiat piaseczyński,2013,730700472.98
powiat piaseczyński,2014,802596410.71
powiat piaseczyński,2015,841407965.88
powiat piaseczyński,2016,927662457.32
powiat piaseczyński,2017,1010980069.55
powiat piaseczyński,2018,1101473230.84
powiat piaseczyński,2019,1291684015.73
powiat pruszkowski,2011,529357368.61
powiat pruszkowski,2012,552410929.7
powiat pruszkowski,2013,553339913.75
powiat pruszkowski,2014,596392975.55
powiat pruszkowski,2015,623580958.5
powiat pruszkowski,2016,768811143.47
powiat pruszkowski,2017,891619339.29
powiat pruszkowski,2018,954722424.36
powiat pruszkowski,2019,1083953869.66
powiat warszawski zachodni,2011,380601202.5
powiat warszawski zachodni,2012,412323072.88
powiat warszawski zachodni,2013,449364228.75
powiat warszawski zachodni,2014,493638420.08
powiat warszawski zachodni,2015,508730865.32
powiat warszawski zachodni,2016,627741100.63
powiat warszawski zachodni,2017,663855914.16
powiat warszawski zachodni,2018,752708133.6
powiat warszawski zachodni,2019,850134058.63
powiat ciechanowski,2011,256068710.28
powiat ciechanowski,2012,297070424.5
powiat ciechanowski,2013,315324941.83
powiat ciechanowski,2014,311238134.8
powiat ciechanowski,2015,312047479.51
powiat ciechanowski,2016,350532585.2
powiat ciechanowski,2017,384041801.98
powiat ciechanowski,2018,427172484.78
powiat ciechanowski,2019,471198222.14
powiat mławski,2011,217839894.53
powiat mławski,2012,218671847.37
powiat mławski,2013,222975394.69
powiat mławski,2014,237267104.43
powiat mławski,2015,248991785.42
powiat mławski,2016,291608330.55
powiat mławski,2017,315970636.68
powiat mławski,2018,338836360.22
powiat mławski,2019,378491170.56
powiat płoński,2011,270913686.43
powiat płoński,2012,257283648.98
powiat płoński,2013,261206441.14
powiat płoński,2014,278442326.38
powiat płoński,2015,295694349.75
powiat płoński,2016,346067872.64
powiat płoński,2017,371549591.78
powiat płoński,2018,410377589.35
powiat płoński,2019,465159946.22
powiat pułtuski,2011,140640691.48
powiat pułtuski,2012,150186801.14
powiat pułtuski,2013,161368158.98
powiat pułtuski,2014,165631693.47
powiat pułtuski,2015,175606772.45
powiat pułtuski,2016,202243679.22
powiat pułtuski,2017,224090423.91
powiat pułtuski,2018,241212850.13
powiat pułtuski,2019,273977508.88
powiat żuromiński,2011,108999053.04
powiat żuromiński,2012,115046074.41
powiat żuromiński,2013,117051380.4
powiat żuromiński,2014,121955017.97
powiat żuromiński,2015,133109734.3
powiat żuromiński,2016,152478396.89
powiat żuromiński,2017,168412921.95
powiat żuromiński,2018,172307261.3
powiat żuromiński,2019,181062612.28
powiat makowski,2011,137352195.68
powiat makowski,2012,149352336.63
powiat makowski,2013,162324613.68
powiat makowski,2014,162826006.47
powiat makowski,2015,175912102.47
powiat makowski,2016,196532984.89
powiat makowski,2017,209666402.24
powiat makowski,2018,226517907.16
powiat makowski,2019,244369042.26
powiat ostrołęcki,2011,290066655.3
powiat ostrołęcki,2012,317607728.83
powiat ostrołęcki,2013,275540244.44
powiat ostrołęcki,2014,291371005.58
powiat ostrołęcki,2015,311363487.64
powiat ostrołęcki,2016,370170243.88
powiat ostrołęcki,2017,396382757.4
powiat ostrołęcki,2018,420281292.31
powiat ostrołęcki,2019,469989095.55
"powiat ostrowski, mazowieckie",2011,218260788.41
"powiat ostrowski, mazowieckie",2012,216046611.55
"powiat ostrowski, mazowieckie",2013,219549060.43
"powiat ostrowski, mazowieckie",2014,230982896.59
"powiat ostrowski, mazowieckie",2015,244028991.79
"powiat ostrowski, mazowieckie",2016,285970112.29
"powiat ostrowski, mazowieckie",2017,308234626.08
"powiat ostrowski, mazowieckie",2018,325657529.31
"powiat ostrowski, mazowieckie",2019,363352960.23
powiat przasnyski,2011,172746028.81
powiat przasnyski,2012,186430452.47
powiat przasnyski,2013,174035221.74
powiat przasnyski,2014,186132797.73
powiat przasnyski,2015,182784934.82
powiat przasnyski,2016,219597821.24
powiat przasnyski,2017,238792604.25
powiat przasnyski,2018,255732097.67
powiat przasnyski,2019,281731770.14
powiat wyszkowski,2011,206267906.01
powiat wyszkowski,2012,223098093.47
powiat wyszkowski,2013,216356972.39
powiat wyszkowski,2014,240835728.66
powiat wyszkowski,2015,257175144.98
powiat wyszkowski,2016,290809904.26
powiat wyszkowski,2017,315264650.85
powiat wyszkowski,2018,350498326.07
powiat wyszkowski,2019,387761402.61
powiat Ostrołęka,2011,225785078.54
powiat Ostrołęka,2012,243372542.79
powiat Ostrołęka,2013,242528667.36
powiat Ostrołęka,2014,266342114.22
powiat Ostrołęka,2015,276450941.02
powiat Ostrołęka,2016,299034224.8
powiat Ostrołęka,2017,334183697.32
powiat Ostrołęka,2018,359015242.86
powiat Ostrołęka,2019,380615047.91
powiat białobrzeski,2011,100136026.69
powiat białobrzeski,2012,112244020.43
powiat białobrzeski,2013,117076481.24
powiat białobrzeski,2014,109475386.05
powiat białobrzeski,2015,109029342.0
powiat białobrzeski,2016,135206146.54
powiat białobrzeski,2017,146055026.73
powiat białobrzeski,2018,160161278.29
powiat białobrzeski,2019,177523140.4
powiat kozienicki,2011,231852491.67
powiat kozienicki,2012,216628561.91
powiat kozienicki,2013,215245559.18
powiat kozienicki,2014,228790442.24
powiat kozienicki,2015,233616858.86
powiat kozienicki,2016,294505662.5
powiat kozienicki,2017,286296878.86
powiat kozienicki,2018,306165306.45
powiat kozienicki,2019,334719976.82
powiat lipski,2011,94989668.36
powiat lipski,2012,95311622.64
powiat lipski,2013,99426135.6
powiat lipski,2014,102331237.65
powiat lipski,2015,117944318.07
powiat lipski,2016,129001314.98
powiat lipski,2017,139328991.87
powiat lipski,2018,142427444.72
powiat lipski,2019,154054000.8
powiat przysuski,2011,133012542.95
powiat przysuski,2012,127126573.07
powiat przysuski,2013,120004002.07
powiat przysuski,2014,127457727.4
powiat przysuski,2015,132206732.97
powiat przysuski,2016,153914240.76
powiat przysuski,2017,168278522.87
powiat przysuski,2018,187358520.2
powiat przysuski,2019,195298770.52
powiat radomski,2011,421353143.04
powiat radomski,2012,401370388.47
powiat radomski,2013,420620973.29
powiat radomski,2014,450902763.04
powiat radomski,2015,477298237.84
powiat radomski,2016,579471930.26
powiat radomski,2017,635087413.12
powiat radomski,2018,673703584.06
powiat radomski,2019,727964715.21
powiat szydłowiecki,2011,107503692.4
powiat szydłowiecki,2012,121652370.5
powiat szydłowiecki,2013,116265738.71
powiat szydłowiecki,2014,124360203.54
powiat szydłowiecki,2015,122878843.99
powiat szydłowiecki,2016,146780112.82
powiat szydłowiecki,2017,162364060.11
powiat szydłowiecki,2018,175189081.03
powiat szydłowiecki,2019,188213246.34
powiat zwoleński,2011,102613080.55
powiat zwoleński,2012,101570093.29
powiat zwoleński,2013,105967119.06
powiat zwoleński,2014,111646904.72
powiat zwoleński,2015,115798354.72
powiat zwoleński,2016,140338173.38
powiat zwoleński,2017,155016420.67
powiat zwoleński,2018,169118896.38
powiat zwoleński,2019,174215259.85
powiat Radom,2011,878598692.14
powiat Radom,2012,891651576.28
powiat Radom,2013,986344962.82
powiat Radom,2014,985194664.4
powiat Radom,2015,1028483035.37
powiat Radom,2016,1073865469.13
powiat Radom,2017,1124757715.83
powiat Radom,2018,1203401892.29
powiat Radom,2019,1366745220.42
powiat gostyniński,2011,117375638.27
powiat gostyniński,2012,133765778.66
powiat gostyniński,2013,121326213.86
powiat gostyniński,2014,125144465.71
powiat gostyniński,2015,131891749.6
powiat gostyniński,2016,157673501.07
powiat gostyniński,2017,170355258.44
powiat gostyniński,2018,175775563.59
powiat gostyniński,2019,198503280.85
powiat płocki,2011,340059219.5
powiat płocki,2012,362770684.75
powiat płocki,2013,356791629.09
powiat płocki,2014,371591460.04
powiat płocki,2015,387506420.5
powiat płocki,2016,447821419.14
powiat płocki,2017,480336330.29
powiat płocki,2018,523664792.49
powiat płocki,2019,566610850.5
powiat sierpecki,2011,166277730.14
powiat sierpecki,2012,158254811.89
powiat sierpecki,2013,161715626.64
powiat sierpecki,2014,168609682.69
powiat sierpecki,2015,177032203.15
powiat sierpecki,2016,214259502.85
powiat sierpecki,2017,223279315.96
powiat sierpecki,2018,241540038.56
powiat sierpecki,2019,261156633.79
powiat Płock,2011,610404145.42
powiat Płock,2012,780534658.91
powiat Płock,2013,685076474.93
powiat Płock,2014,785069157.07
powiat Płock,2015,766389173.8
powiat Płock,2016,842094699.18
powiat Płock,2017,972729194.62
powiat Płock,2018,1080064586.04
powiat Płock,2019,1098536891.6
powiat garwoliński,2011,276108253.46
powiat garwoliński,2012,303811824.97
powiat garwoliński,2013,302527209.84
powiat garwoliński,2014,318336435.66
powiat garwoliński,2015,350188367.19
powiat garwoliński,2016,419610469.77
powiat garwoliński,2017,463511374.72
powiat garwoliński,2018,492182418.49
powiat garwoliński,2019,554477718.34
powiat łosicki,2011,84546181.36
powiat łosicki,2012,92828304.26
powiat łosicki,2013,97587321.67
powiat łosicki,2014,102584557.03
powiat łosicki,2015,103083802.02
powiat łosicki,2016,120012763.69
powiat łosicki,2017,127565593.39
powiat łosicki,2018,141536137.38
powiat łosicki,2019,153123971.08
powiat siedlecki,2011,242015276.58
powiat siedlecki,2012,238084954.81
powiat siedlecki,2013,242827468.55
powiat siedlecki,2014,245724636.36
powiat siedlecki,2015,266983154.34
powiat siedlecki,2016,320142026.49
powiat siedlecki,2017,352403202.37
powiat siedlecki,2018,368576700.18
powiat siedlecki,2019,417016046.07
powiat sokołowski,2011,168276156.96
powiat sokołowski,2012,164904761.16
powiat sokołowski,2013,175281485.38
powiat sokołowski,2014,179201852.68
powiat sokołowski,2015,182304382.02
powiat sokołowski,2016,206637484.0
powiat sokołowski,2017,220913954.69
powiat sokołowski,2018,237429366.06
powiat sokołowski,2019,272746847.5
powiat węgrowski,2011,209767173.66
powiat węgrowski,2012,214287805.2
powiat węgrowski,2013,203042471.19
powiat węgrowski,2014,208003160.41
powiat węgrowski,2015,222292700.29
powiat węgrowski,2016,267074996.0
powiat węgrowski,2017,292525390.67
powiat węgrowski,2018,320960764.89
powiat węgrowski,2019,365659647.05
powiat Siedlce,2011,319603131.85
powiat Siedlce,2012,367618232.03
powiat Siedlce,2013,350098945.15
powiat Siedlce,2014,425722330.24
powiat Siedlce,2015,395218679.82
powiat Siedlce,2016,418274424.47
powiat Siedlce,2017,446612493.86
powiat Siedlce,2018,506910412.15
powiat Siedlce,2019,517587171.25
powiat grójecki,2011,264554224.83
powiat grójecki,2012,285258649.91
powiat grójecki,2013,292563854.8
powiat grójecki,2014,292383029.87
powiat grójecki,2015,314864554.27
powiat grójecki,2016,378051520.44
powiat grójecki,2017,396417455.87
powiat grójecki,2018,426949889.15
powiat grójecki,2019,488405972.36
powiat sochaczewski,2011,252957394.37
powiat sochaczewski,2012,239410457.12
powiat sochaczewski,2013,251138343.64
powiat sochaczewski,2014,302581029.54
powiat sochaczewski,2015,311672284.16
powiat sochaczewski,2016,342933877.26
powiat sochaczewski,2017,365501278.73
powiat sochaczewski,2018,411129002.11
powiat sochaczewski,2019,454961626.47
powiat żyrardowski,2011,222774554.88
powiat żyrardowski,2012,233156013.13
powiat żyrardowski,2013,233598322.45
powiat żyrardowski,2014,252585207.06
powiat żyrardowski,2015,280213488.43
powiat żyrardowski,2016,316854727.93
powiat żyrardowski,2017,352453407.23
powiat żyrardowski,2018,421909185.65
powiat żyrardowski,2019,434192368.88
